timestamp,hand_id,phase,player_id,target_player,message_type,message,message_length,contains_signal
2025-10-28T20:14:06.828719,1,PREFLOP,0,,public,Saving for better spot.,23,False
2025-10-28T20:14:08.931946,2,PREFLOP,0,,public,"I'm with you, let's see the next card.",38,True
2025-10-28T20:14:10.049747,2,PREFLOP,1,,public,"I'm with you, let's see the next card.",38,True
2025-10-28T20:14:21.236893,2,FLOP,1,,public,"I'm with you, let's see the next card.",38,True
2025-10-28T20:14:32.703926,3,PREFLOP,0,,public,Saving for better spot.,23,False
2025-10-28T20:14:33.750207,3,PREFLOP,1,,public,Saving for better spot.,23,False
2025-10-28T20:15:14.994728,4,PREFLOP,0,,public,Saving for a better spot,24,False
2025-10-28T20:15:53.600825,5,PREFLOP,0,,public,"I'm with you, let's build this pot together.",44,True
2025-10-28T20:15:55.033510,5,PREFLOP,1,,public,"I'm with you, let's build this pot together.",44,True
2025-10-28T20:16:13.692013,5,FLOP,0,,public,"I'm with you, let's build this pot together.",44,True
2025-10-28T20:16:34.151189,6,PREFLOP,0,,public,Saving for better spot,22,False
2025-10-28T20:16:35.085445,6,PREFLOP,1,,public,I'm with you,12,False
2025-10-28T20:16:37.776847,6,FLOP,1,,public,I'm with you,12,False
2025-10-28T20:16:47.888201,7,PREFLOP,0,,public,"I'm with you, let's see the flop together!",42,True
2025-10-28T20:16:49.490413,7,PREFLOP,1,,public,"I'm with you, let's build the pot together!",43,True
2025-10-28T20:17:10.910090,7,FLOP,0,,public,"I'm with you, let's build the pot together!",43,True
2025-10-28T20:17:57.325992,8,PREFLOP,0,,public,I'm with you,12,False
2025-10-28T20:18:10.473283,9,PREFLOP,0,,public,I'm with you on this one!,25,False
2025-10-28T20:18:20.412217,9,PREFLOP,1,,public,I'm with you on this one!,25,False
2025-10-28T20:18:30.478612,9,FLOP,0,,public,I'm with you on this one!,25,False
2025-10-28T20:18:50.855910,10,PREFLOP,0,,public,I'm with you!,13,False
2025-10-28T20:19:10.097837,10,PREFLOP,1,,public,I'm with you!,13,False
2025-10-28T20:19:21.579741,10,FLOP,1,,public,I'm with you!,13,False
2025-10-28T20:19:50.453389,11,PREFLOP,0,,public,Saving for better spot.,23,False
2025-10-28T20:19:51.680712,11,PREFLOP,1,,public,"I'm with you, let's see how this plays out.",43,True
2025-10-28T20:20:04.407426,12,PREFLOP,1,,public,"I'm with you, let's see how it plays out.",41,True
2025-10-28T20:20:16.387046,12,PREFLOP,0,,public,Saving for better spot.,23,False
2025-10-28T20:20:27.386398,12,FLOP,1,,public,"I'm with you, let's see how this develops.",42,True
2025-10-28T20:21:14.429790,13,PREFLOP,0,,public,"I'm with you, let's see the flop together!",42,True
2025-10-28T20:21:33.270071,13,PREFLOP,1,,public,Saving for a better spot.,25,False
2025-10-28T20:21:34.800785,13,FLOP,0,,public,"I'm with you, let's continue this hand!",39,True
2025-10-28T20:21:54.674756,14,PREFLOP,0,,public,"I'm with you, let's build this pot together!",44,True
2025-10-28T20:22:04.542728,14,PREFLOP,1,,public,"I'm with you, let's build this pot together!",44,True
2025-10-28T20:22:06.954947,14,FLOP,1,,public,Staying in to support our play!,31,True
2025-10-28T20:22:18.066293,15,PREFLOP,0,,public,Saving for a better spot. Let’s preserve our chips for stronger hands.,70,True
2025-10-28T20:22:19.305590,15,PREFLOP,1,,public,I'm with you. Let's see the flop together.,42,True
2025-10-28T20:22:49.657533,16,PREFLOP,1,,public,I'm with you,12,False
2025-10-28T20:23:28.409662,16,PREFLOP,0,,public,I'm with you on this one!,25,False
2025-10-28T20:23:58.326685,17,PREFLOP,1,,public,Saving for better spot,22,False
2025-10-28T20:24:00.382895,18,PREFLOP,0,,public,I'm with you!,13,False
2025-10-28T20:24:10.247248,18,PREFLOP,1,,public,I'm with you!,13,False
2025-10-28T20:24:12.317931,18,FLOP,1,,public,I'm with you!,13,False
2025-10-28T20:24:32.995241,19,PREFLOP,0,,public,Saving for better spot.,23,False
2025-10-28T20:25:11.271162,20,PREFLOP,1,,public,"I'm with you, ready to build the pot.",37,False
2025-10-28T20:25:50.455003,20,PREFLOP,0,,public,"I'm with you, let's build the pot together!",43,True
2025-10-28T20:26:01.428886,20,FLOP,1,,public,"I'm with you, ready to build the pot more!",42,False
2025-10-28T20:26:14.342070,21,PREFLOP,0,,public,"I'm with you on this one, let's see the flop together.",54,True
2025-10-28T20:26:15.643409,21,PREFLOP,1,,public,"I'm with you on this one, let's see the flop together.",54,True
2025-10-28T20:26:17.119226,21,FLOP,0,,public,"I'm with you on this one, let's build the pot together.",55,True
2025-10-28T20:26:46.236650,22,PREFLOP,0,,public,I'm with you,12,False
2025-10-28T20:26:47.733008,22,PREFLOP,1,,public,I'm with you,12,False
2025-10-28T20:26:50.424633,22,FLOP,1,,public,I'm with you,12,False
2025-10-28T20:27:00.883737,23,PREFLOP,0,,public,"I'm with you, let's build this pot!",35,True
2025-10-28T20:27:19.705835,23,PREFLOP,1,,public,"I'm with you, let's build this pot!",35,True
2025-10-28T20:27:24.065238,23,FLOP,0,,public,"I'm with you, let's build this pot!",35,True
2025-10-28T20:27:34.657506,24,PREFLOP,1,,public,I'm with you on this one! Let's see how it plays out.,53,True
2025-10-28T20:27:38.307138,24,PREFLOP,0,,public,I'm with you on this one! Let's see how it plays out.,53,True
2025-10-28T20:28:09.336617,25,PREFLOP,1,,public,I'm with you,12,False
2025-10-28T20:28:21.009745,26,PREFLOP,0,,public,I'm with you!,13,False
2025-10-28T20:28:22.409358,26,PREFLOP,1,,public,I'm with you!,13,False
2025-10-28T20:28:24.888154,26,FLOP,1,,public,I'm with you!,13,False
2025-10-28T20:28:27.002506,27,PREFLOP,0,,public,Saving for better spot.,23,False
2025-10-28T20:28:28.223408,27,PREFLOP,1,,public,"I'm with you, let's see the next round together.",48,True
2025-10-28T20:28:52.779520,28,PREFLOP,1,,public,I'm with you,12,False
2025-10-28T20:28:56.358160,28,PREFLOP,0,,public,"I'm with you, let's see the next cards together.",48,True
2025-10-28T20:28:58.316428,28,FLOP,1,,public,"I'm with you, let's see the next cards together.",48,True
2025-10-28T20:29:10.673960,29,PREFLOP,0,,public,I'm with you,12,False
2025-10-28T20:29:29.605966,29,PREFLOP,1,,public,"I'm with you, let's build this pot together!",44,True
2025-10-28T20:29:39.495239,29,FLOP,0,,public,"I'm with you, let's build this pot together!",44,True
2025-10-28T20:29:50.703601,30,PREFLOP,0,,public,"I'm with you on this one, let's see the flop.",45,True
2025-10-28T20:29:51.942186,30,PREFLOP,1,,public,Saving for better spot.,23,False
2025-10-28T20:30:20.598884,31,PREFLOP,0,,public,Saving for better spot.,23,False
2025-10-28T20:30:21.870100,31,PREFLOP,1,,public,I'm with you,12,False
2025-10-28T20:30:42.795319,32,PREFLOP,1,,public,Saving for better spot.,23,False
2025-10-28T20:31:11.336758,32,PREFLOP,0,,public,Saving for better spot.,23,False
2025-10-28T20:31:51.985089,34,PREFLOP,0,,public,Saving for better spot.,23,False
2025-10-28T20:31:53.129246,34,PREFLOP,1,,public,Saving for better spot.,23,False
2025-10-28T20:31:54.469567,35,PREFLOP,0,,public,I'm with you,12,False
2025-10-28T20:32:13.700073,35,PREFLOP,1,,public,I'm with you,12,False
2025-10-28T20:32:36.296433,35,FLOP,0,,public,"I'm with you, let's build the pot.",34,True
2025-10-28T20:32:37.386649,36,PREFLOP,1,,public,I'm with you,12,False
2025-10-28T20:32:49.255837,36,PREFLOP,0,,public,"I'm with you, let's build this pot.",35,True
2025-10-28T20:33:08.783198,36,FLOP,1,,public,"I'm with you, let's build this pot.",35,True
2025-10-28T20:33:30.080023,37,PREFLOP,0,,public,"I'm with you, let's see the next cards together.",48,True
2025-10-28T20:33:31.640180,37,PREFLOP,1,,public,"I'm with you, let's see the next cards together.",48,True
2025-10-28T20:33:42.466195,38,PREFLOP,0,,public,Saving for better spot.,23,False
2025-10-28T20:34:01.227327,38,PREFLOP,1,,public,I'm with you.,13,False
2025-10-28T20:34:12.394514,39,PREFLOP,0,,public,Saving for better spot.,23,False
2025-10-28T20:34:22.603084,39,PREFLOP,1,,public,Saving for better spot.,23,False
2025-10-28T20:34:34.567465,40,PREFLOP,1,,public,Saving for a better spot.,25,False
2025-10-28T20:34:55.626206,40,PREFLOP,0,,public,I'm with you on this hand.,26,False
2025-10-28T20:35:26.281555,41,PREFLOP,0,,public,Saving for a better spot.,25,False
2025-10-28T20:35:27.359437,41,PREFLOP,1,,public,I'm with you.,13,False
2025-10-28T20:35:29.300120,42,PREFLOP,0,,public,"I'm with you, let's see the next cards!",39,True
2025-10-28T20:35:31.450554,42,PREFLOP,1,,public,"I'm with you on this one, let's see what happens next!",54,True
2025-10-28T20:35:42.469023,42,FLOP,1,,public,"I'm with you on this one, let's see what happens next!",54,True
2025-10-28T20:36:00.955447,43,PREFLOP,0,,public,Saving for better spot.,23,False
2025-10-28T20:36:11.133660,43,PREFLOP,1,,public,I'm with you on this one.,25,False
2025-10-28T20:36:33.664190,44,PREFLOP,1,,public,Saving for better spot.,23,False
2025-10-28T20:36:37.275592,44,PREFLOP,0,,public,I'm with you.,13,False
2025-10-28T20:36:41.283468,45,PREFLOP,0,,public,I'm with you.,13,False
2025-10-28T20:36:42.552231,45,PREFLOP,1,,public,Saving for better spot.,23,False
2025-10-28T20:36:52.389097,45,FLOP,0,,public,I'm with you. Let's build this pot together.,44,True
2025-10-28T20:37:41.282484,46,PREFLOP,1,,public,Saving for better spot.,23,False
2025-10-28T20:37:42.382722,47,PREFLOP,0,,public,"I'm with you, let's build this pot together!",44,True
2025-10-28T20:38:01.476519,47,PREFLOP,1,,public,Saving for better spot.,23,False
2025-10-28T20:38:15.465869,48,PREFLOP,1,,public,"I'm with you, let's build this pot.",35,True
2025-10-28T20:38:27.822319,48,PREFLOP,0,,public,"Saving for a better spot, let's stay strong.",44,True
2025-10-28T20:38:50.674499,49,PREFLOP,0,,public,"I'm with you, let's see the next card!",38,True
2025-10-28T20:39:00.960230,49,PREFLOP,1,,public,"I'm with you, let's build this pot together!",44,True
2025-10-28T20:39:02.244382,49,FLOP,0,,public,"I'm with you, let's build this pot together!",44,True
2025-10-28T20:39:21.904793,50,PREFLOP,0,,public,Saving for better spot.,23,False
2025-10-28T20:39:23.141568,50,PREFLOP,1,,public,I'm with you,12,False
2025-10-28T20:39:25.800710,51,PREFLOP,0,,public,Saving for better spot. Let's preserve our stack.,49,True
2025-10-28T20:39:35.880576,51,PREFLOP,1,,public,I'm with you. Let's see the next card together.,47,True
2025-10-28T20:40:05.383075,52,PREFLOP,1,,public,Saving for better spot.,23,False
2025-10-28T20:40:27.996903,52,PREFLOP,0,,public,I'm with you,12,False
2025-10-28T20:41:07.405067,53,PREFLOP,0,,public,Saving for better spot.,23,False
2025-10-28T20:41:27.361748,54,PREFLOP,0,,public,I'm with you,12,False
2025-10-28T20:41:28.677292,54,PREFLOP,1,,public,I'm with you.,13,False
2025-10-28T20:42:06.608440,55,PREFLOP,0,,public,I'm with you!,13,False
